sid,name,year,month,max_wind_kt,max_wind_kmh,lat_min,lat_max,lat_mean,lon_min,lon_max,lon_mean,start_time,end_time,decade,era,category,duration_hours,reached_mindanao
2022211N20129,TRASES,2022,7,28.0,51.856,20.3,24.8,21.933333333333334,127.2,128.7,127.79166666666667,2022-07-29 12:00:00,2022-07-30 21:00:00,2020s,Post-2010,TD,33.0,False
2022215N21118,UNNAMED,2022,8,25.0,46.300000000000004,21.3,22.5,21.87142857142857,115.1,117.5,116.38571428571429,2022-08-03 06:00:00,2022-08-04 00:00:00,2020s,Post-2010,TD,18.0,False
2022232N18131,MA-ON,2022,8,65.0,120.38000000000001,16.1,19.8,17.647222222222222,115.7,131.0,124.17222222222222,2022-08-20 00:00:00,2022-08-24 09:00:00,2020s,Post-2010,Cat 1,105.0,False
2022239N22150,HINNAMNOR,2022,8,145.0,268.54,21.3,24.7,22.642307692307693,124.7,127.7,125.34615384615384,2022-08-31 12:00:00,2022-09-03 15:00:00,2020s,Post-2010,Cat 5,75.0,False
2022242N20133,UNNAMED,2022,8,30.0,55.56,19.8,23.5,20.589473684210525,130.6,133.6,132.6,2022-08-29 12:00:00,2022-08-31 18:00:00,2020s,Post-2010,TD,54.0,False
2022247N26147,MUIFA,2022,9,98.0,181.496,16.9,25.0,20.546511627906977,124.0,135.0,127.60000000000001,2022-09-07 09:00:00,2022-09-12 15:00:00,2020s,Post-2010,Cat 3,126.0,False
2022254N24143,NANMADOL,2022,9,95.0,175.94,24.8,24.8,24.8,134.7,134.7,134.7,2022-09-16 12:00:00,2022-09-16 12:00:00,2020s,Post-2010,Cat 2,0.0,False
2022264N17132,NORU,2022,9,140.0,259.28000000000003,15.0,18.0,16.635555555555555,115.5,134.5,127.79333333333332,2022-09-21 00:00:00,2022-09-26 12:00:00,2020s,Post-2010,Cat 5,132.0,False
2022270N14136,ROKE,2022,9,50.0,92.60000000000001,17.4,25.0,21.259999999999998,131.6,135.0,132.71333333333334,2022-09-27 06:00:00,2022-09-29 00:00:00,2020s,Post-2010,TS,42.0,False
2022285N12116,SONCA,2022,10,20.0,37.04,11.5,11.8,11.65,115.3,115.6,115.48333333333333,2022-10-12 06:00:00,2022-10-12 21:00:00,2020s,Post-2010,TD,15.0,False
2022285N17140,NESAT,2022,10,90.0,166.68,18.8,20.4,19.400000000000002,115.0,134.7,124.53589743589743,2022-10-12 21:00:00,2022-10-17 15:00:00,2020s,Post-2010,Cat 2,114.0,False
2022292N21132,UNNAMED,2022,10,30.0,55.56,19.3,21.0,20.417142857142856,115.2,131.6,124.05142857142857,2022-10-19 00:00:00,2022-10-23 06:00:00,2020s,Post-2010,TD,102.0,False
2022299N11134,NALGAE,2022,10,70.0,129.64000000000001,11.2,20.9,14.956896551724139,115.1,134.3,122.58103448275861,2022-10-26 00:00:00,2022-11-02 03:00:00,2020s,Post-2010,Cat 1,171.0,False
2022301N07140,BANYAN,2022,10,40.0,74.08,6.7,7.7,7.196153846153846,127.4,134.7,129.81153846153845,2022-10-30 21:00:00,2022-11-03 00:00:00,2020s,Post-2010,TS,75.0,True
2022342N06133,PAKHAR,2022,12,50.0,92.60000000000001,6.4,20.3,14.730232558139534,124.2,133.1,128.4093023255814,2022-12-08 00:00:00,2022-12-13 06:00:00,2020s,Post-2010,TS,126.0,True
2023101N14127,UNNAMED,2023,4,29.0,53.708000000000006,13.6,14.6,13.93157894736842,121.2,126.7,123.61052631578947,2023-04-11 00:00:00,2023-04-13 06:00:00,2020s,Post-2010,TD,54.0,False
2023138N05151,MAWAR,2023,5,138.0,255.57600000000002,16.0,24.9,19.735555555555557,125.0,134.9,127.24444444444444,2023-05-26 18:00:00,2023-06-01 06:00:00,2020s,Post-2010,Cat 5,132.0,False
2023156N12135,GUCHOL,2023,6,93.0,172.23600000000002,11.7,24.9,16.53148148148148,129.9,135.0,132.4351851851852,2023-06-04 18:00:00,2023-06-11 09:00:00,2020s,Post-2010,Cat 2,159.0,False
2023194N16123,TALIM,2023,7,50.0,92.60000000000001,15.8,19.4,17.826923076923077,115.1,122.8,118.9423076923077,2023-07-13 06:00:00,2023-07-16 09:00:00,2020s,Post-2010,TS,75.0,False
2023201N13134,DOKSURI,2023,7,128.0,237.056,12.7,24.9,16.9671875,118.6,133.7,126.10625,2023-07-20 06:00:00,2023-07-28 03:00:00,2020s,Post-2010,Cat 4,189.0,False
2023207N09141,KHANUN,2023,7,98.0,181.496,14.8,25.0,20.217241379310344,128.7,134.7,132.12758620689655,2023-07-28 18:00:00,2023-08-01 06:00:00,2020s,Post-2010,Cat 3,84.0,False
2023234N18128,SAOLA,2023,8,138.0,255.57600000000002,16.0,22.0,19.436559139784944,115.1,128.0,122.10752688172043,2023-08-22 00:00:00,2023-09-01 08:00:00,2020s,Post-2010,Cat 5,248.0,False
2023239N18144,HAIKUI,2023,8,103.0,190.756,20.8,23.7,22.50566037735849,115.1,134.9,123.94905660377358,2023-08-30 12:00:00,2023-09-06 00:00:00,2020s,Post-2010,Cat 3,156.0,False
2023247N20130,YUN-YEUNG,2023,9,35.0,64.82000000000001,20.3,24.9,21.775,130.0,132.9,131.19375,2023-09-04 00:00:00,2023-09-05 21:00:00,2020s,Post-2010,TS,45.0,False
2023266N16116,UNNAMED,2023,9,15.0,27.78,15.2,15.5,15.366666666666667,115.1,116.1,115.73333333333333,2023-09-23 00:00:00,2023-09-23 15:00:00,2020s,Post-2010,TD,15.0,False
2023271N14144,KOINU,2023,9,120.0,222.24,15.4,22.2,19.922388059701493,115.0,134.8,123.96119402985074,2023-09-29 09:00:00,2023-10-07 15:00:00,2020s,Post-2010,Cat 4,198.0,False
2023314N05149,UNNAMED,2023,11,25.0,46.300000000000004,7.1,9.2,8.26,132.0,134.9,133.74,2023-11-16 09:00:00,2023-11-17 12:00:00,2020s,Post-2010,TD,27.0,True
2023349N04141,JELAWAT,2023,12,35.0,64.82000000000001,6.3,7.7,7.136363636363637,125.1,134.6,129.03181818181818,2023-12-16 03:00:00,2023-12-18 18:00:00,2020s,Post-2010,TS,63.0,True
2024141N03142,EWINIAR,2024,5,90.0,166.68,5.3,24.9,13.456363636363637,121.5,134.7,126.56909090909092,2024-05-22 09:00:00,2024-05-29 03:00:00,2020s,Post-2010,Cat 2,162.0,True
2024151N18113,MALIKSI,2024,6,19.0,35.188,23.7,24.9,24.325,115.1,134.5,125.32000000000001,2024-06-01 18:00:00,2024-06-04 03:00:00,2020s,Post-2010,TD,57.0,False
2024198N08130,PRAPIROON,2024,7,30.0,55.56,7.7,15.4,11.913888888888888,115.1,129.7,123.375,2024-07-15 12:00:00,2024-07-19 21:00:00,2020s,Post-2010,TD,105.0,True
2024201N12133,GAEMI,2024,7,90.0,166.68,11.6,25.0,18.372916666666665,120.9,133.2,126.03958333333333,2024-07-19 00:00:00,2024-07-24 21:00:00,2020s,Post-2010,Cat 2,141.0,False
2024225N22135,AMPIL,2024,8,,,21.7,21.7,21.7,134.9,134.9,134.9,2024-08-11 12:00:00,2024-08-11 12:00:00,2020s,Post-2010,Unknown,0.0,False
2024231N24126,JONGDARI,2024,8,35.0,64.82000000000001,24.0,24.8,24.375,125.8,126.2,125.9375,2024-08-18 00:00:00,2024-08-18 21:00:00,2020s,Post-2010,TS,21.0,False
2024244N09137,YAGI,2024,8,140.0,259.28000000000003,9.4,19.3,15.777777777777779,115.1,134.8,122.43555555555557,2024-08-30 18:00:00,2024-09-05 06:00:00,2020s,Post-2010,Cat 5,132.0,True
2024253N11148,BEBINCA,2024,9,45.0,83.34,24.0,24.9,24.46666666666667,133.2,134.6,133.86666666666667,2024-09-13 09:00:00,2024-09-13 15:00:00,2020s,Post-2010,TS,6.0,False
2024259N12145,PULASAN,2024,9,53.0,98.156,21.5,24.4,22.857142857142858,130.2,134.6,132.5142857142857,2024-09-17 12:00:00,2024-09-18 06:00:00,2020s,Post-2010,TS,18.0,False
2024259N17126,SOULIK,2024,9,29.0,53.708000000000006,16.7,17.6,17.175,115.1,126.5,122.33333333333333,2024-09-15 00:00:00,2024-09-17 21:00:00,2020s,Post-2010,TD,69.0,False
2024264N20128,UNNAMED,2024,9,30.0,55.56,19.7,24.9,22.91875,118.7,128.3,124.33125,2024-09-19 12:00:00,2024-09-22 12:00:00,2020s,Post-2010,TD,72.0,False
2024270N24128,KRATHON,2024,9,133.0,246.316,18.5,24.1,20.774603174603175,119.2,128.2,122.80317460317461,2024-09-26 00:00:00,2024-10-03 18:00:00,2020s,Post-2010,Cat 4,186.0,False
2024293N13141,TRAMI,2024,10,58.0,107.41600000000001,13.2,17.6,15.54390243902439,115.6,134.6,124.22439024390243,2024-10-20 15:00:00,2024-10-25 15:00:00,2020s,Post-2010,TS,120.0,False
2024298N13150,KONG-REY,2024,10,135.0,250.02,16.4,25.0,18.72093023255814,120.0,135.0,126.99767441860465,2024-10-26 12:00:00,2024-10-31 18:00:00,2020s,Post-2010,Cat 4,126.0,False
2024307N06143,YINXING,2024,11,125.0,231.5,11.4,18.7,16.96666666666667,115.4,134.7,124.40238095238094,2024-11-03 18:00:00,2024-11-08 21:00:00,2020s,Post-2010,Cat 4,123.0,False
2024312N14145,TORAJI,2024,11,78.0,144.45600000000002,14.4,20.9,17.624444444444446,115.0,134.7,121.8688888888889,2024-11-08 18:00:00,2024-11-13 12:00:00,2020s,Post-2010,Cat 1,114.0,False
2024313N10169,MAN-YI,2024,11,138.0,255.57600000000002,10.4,18.9,14.479411764705883,115.3,134.3,124.10882352941177,2024-11-14 15:00:00,2024-11-18 18:00:00,2020s,Post-2010,Cat 5,99.0,False
2024314N07151,USAGI,2024,11,128.0,237.056,12.8,22.5,17.905128205128204,119.7,134.9,124.48717948717949,2024-11-11 18:00:00,2024-11-16 12:00:00,2020s,Post-2010,Cat 4,114.0,False
2024357N10115,PABUK,2024,12,,,10.1,10.2,10.149999999999999,115.1,115.3,115.19999999999999,2024-12-21 18:00:00,2024-12-21 21:00:00,2020s,Post-2010,Unknown,3.0,False
